RNAcentral:URS00002F4D78_9606,URS00002F4D78_9606
UniProtKB:O75094,SLIT3
UniProtKB:Q96FX8,PERP
UniProtKB:P17735,TAT
UniProtKB:Q8NE86,MCU
UniProtKB:Q14790,CASP8
UniProtKB:Q8NE62,CHDH
UniProtKB:O75052,NOS1AP
UniProtKB:Q92506,HSD17B8
UniProtKB:O75027,ABCB7
UniProtKB:Q9Y3E2,BOLA1
UniProtKB:O43169,CYB5B
UniProtKB:Q9Y3D5,MRPS18C
UniProtKB:Q9Y3D2,MSRB2
UniProtKB:O60296,TRAK2
UniProtKB:Q96AQ8,MCUR1
UniProtKB:Q9Y3A0,COQ4
UniProtKB:P0DMV9,HSPA1B
UniProtKB:A0A096LP55,UQCRHL
UniProtKB:P40939,HADHA
UniProtKB:Q567V2,MPV17L2
UniProtKB:Q96AN5,TMEM143
UniProtKB:P59047,NLRP5
UniProtKB:P52306,RAP1GDS1
UniProtKB:I3L0E3,hCG_1984214
UniProtKB:Q9Y2Z4,YARS2
UniProtKB:Q9Y2Z2,MTO1
UniProtKB:Q9UJ68,MSRA
UniProtKB:Q9Y2Y0,ARL2BP
UniProtKB:P27144,AK4
UniProtKB:Q9Y2W6,TDRKH
UniProtKB:Q96AG4,LRRC59
UniProtKB:Q96AG3,SLC25A46
UniProtKB:Q9Y375,NDUFAF1
UniProtKB:P0C7P0,CISD3
UniProtKB:Q9Y371,SH3GLB1
UniProtKB:Q96CM8,ACSF2
UniProtKB:Q9NX09,DDIT4
UniProtKB:P27361,MAPK3
UniProtKB:P00167,CYB5A
UniProtKB:P00156,MT-CYB
UniProtKB:Q8NFF5,FLAD1
UniProtKB:P15954,COX7C
UniProtKB:P27338,MAOB
UniProtKB:Q9NWQ9,C14orf119
UniProtKB:Q9Y572,RIPK3
UniProtKB:Q9NX46,ADPRHL2
UniProtKB:Q00G26,PLIN5
UniProtKB:Q9UF12,PRODH2
UniProtKB:P0C0E4,RAB40AL
UniProtKB:P10398,ARAF
UniProtKB:O95674,CDS2
UniProtKB:Q96EY8,MMAB
UniProtKB:Q14894,CRYM
UniProtKB:Q9NWX6,THG1L
UniProtKB:Q8NF64,ZMIZ2
UniProtKB:O75146,HIP1R
UniProtKB:O75143,ATG13
UniProtKB:Q6QNY1,BLOC1S2
UniProtKB:Q9Y4E8,USP15
UniProtKB:O75127,PTCD1
UniProtKB:Q14849,STARD3
UniProtKB:O75964,ATP5MG
UniProtKB:Q9Y2S7,POLDIP2
UniProtKB:Q9Y2R9,MRPS7
UniProtKB:Q9Y2R5,MRPS17
UniProtKB:Q9Y2R0,COA3
UniProtKB:Q9Y2Q9,MRPS28
UniProtKB:Q96H55,MYO19
UniProtKB:Q9Y305,ACOT9
UniProtKB:Q9Y2N7,HIF3A
UniProtKB:P10176,COX8A
UniProtKB:P30626,SRI
UniProtKB:O60313,OPA1
UniProtKB:P05496,ATP5MC1
UniProtKB:P99999,CYCS
UniProtKB:Q8NCW5,NAXE
UniProtKB:P10144,GZMB
UniProtKB:Q14693,LPIN1
UniProtKB:O60333,KIF1B
UniProtKB:Q8ND71,GIMAP8
UniProtKB:Q8NCU8,MTLN
UniProtKB:Q96A70,AZIN2
UniProtKB:Q14654,KCNJ11
UniProtKB:Q9Y2D0,CA5B
UniProtKB:Q5JTZ9,AARS2
UniProtKB:P22570,FDXR
UniProtKB:Q8NCN5,PDPR
UniProtKB:E7ENQ6,E7ENQ6
UniProtKB:Q9H1K1,ISCU
UniProtKB:Q9UK32,RPS6KA6
UniProtKB:P49768,PSEN1
UniProtKB:Q9UBY8,CLN8
UniProtKB:Q9UBX3,SLC25A10
UniProtKB:Q9Y291,MRPS33
UniProtKB:Q9UI17,DMGDH
UniProtKB:Q9ULC8,ZDHHC8
UniProtKB:O95258,SLC25A14
UniProtKB:Q8NB90,SPATA5
UniProtKB:P30419,NMT1
UniProtKB:P30414,NKTR
UniProtKB:Q9H3D4,TP63
UniProtKB:O95202,LETM1
UniProtKB:O95201,ZNF205
UniProtKB:P25713,MT3
UniProtKB:Q6P4H8,FAM173B
UniProtKB:Q14457,BECN1
UniProtKB:P25705,ATP5F1A
UniProtKB:Q6P4F2,FDX2
UniProtKB:Q14410,GK2
UniProtKB:P49916,LIG3
UniProtKB:Q8NAN2,MIGA1
UniProtKB:Q9H3J6,C12orf65
UniProtKB:Q14409,GK3P
UniProtKB:Q6P4A7,SFXN4
UniProtKB:Q9NP58,ABCB6
UniProtKB:P35914,HMGCL
UniProtKB:Q9ULX9,MAFF
UniProtKB:Q9NP81,SARS2
UniProtKB:Q9ULZ3,PYCARD
UniProtKB:Q9NP92,MRPS30
UniProtKB:P62258,YWHAE
UniProtKB:P09001,MRPL3
UniProtKB:Q6P461,ACSM6
UniProtKB:Q6P444,MTFR2
UniProtKB:O95182,NDUFA7
UniProtKB:O95178,NDUFB2
UniProtKB:O95169,NDUFB8
UniProtKB:O95168,NDUFB4
UniProtKB:O95167,NDUFA3
UniProtKB:O95153,TSPOAP1
UniProtKB:F5H5T6,F5H5T6
ComplexPortal:CPX-3073,kcne2-kcnh2_human
UniProtKB:P0C7T3,OR56A5
UniProtKB:Q8NGH8,OR56A4
UniProtKB:Q8NGH5,OR56A1
UniProtKB:Q8NG75,OR5T1
UniProtKB:Q8NGS4,OR13F1
UniProtKB:O75534,CSDE1
UniProtKB:Q9BRX2,PELO
UniProtKB:Q9ULM6,CNOT6
UniProtKB:P21917,DRD4
UniProtKB:P35462,DRD3
UniProtKB:P14416,DRD2
